name_id,name,spacecraft_id
8036,Lemur-2 Merima,1039
8037,Lemur FM150,1040
8038,Lemur-2 145,1040
8039,Lemur-2 CarlSantaMari,1040
8040,LINCS A,1041
8041,LINCS 1,1041
8042,lincs,1041
8043,lincs,1042
8044,LINCS B,1042
8045,LINCS 2,1042
8046,D2/AtlaCom-1,1043
8047,D2/AtlaCom 1,1043
8048,d2-atlacom,1043
8049,NAPA 2,1044
8050,RTAF-SAT 2,1044
8051,napa-2,1044
8052,Neptuno,1045
8053,NEPT 1,1045
8054,neptuno,1045
8055,PACE 1,1046
8056,pace-1,1046
8057,Payload Accelerator for CubeSat Endeavors,1046
8058,Painani 2,1047
8059,painani-2,1047
8060,Painani-II,1047
8061,qmr-kwt,1048
8062,Moon of Kuwait,1048
8063,Kuwaiti Orbital Space CubeSat,1048
8064,SpaceBEE 100,1049
8065,SpaceBEE-100,1049
8066,SpaceBEE 101,1050
8067,SpaceBEE-101,1050
8068,SpaceBEE 102,1051
8069,SpaceBEE-102,1051
8070,SpaceBEE 103,1052
8071,SpaceBEE-103,1052
8072,SpaceBEE 104,1053
8073,SpaceBEE-104,1053
8074,SpaceBEE 105,1054
8075,SpaceBEE-105,1054
8076,SpaceBEE 106,1055
8077,SpaceBEE-106,1055
8078,SpaceBEE 107,1056
8079,SpaceBEE-107,1056
8080,SpaceBEE 108,1057
8081,SpaceBEE-108,1057
8082,SpaceBEE 109,1058
8083,SpaceBEE-109,1058
8084,SpaceBEE 110,1059
8085,SpaceBEE-110,1059
8086,SpaceBEE 111,1060
8087,SpaceBEE-111,1060
8088,SpaceBEE 88,1061
8089,SpaceBEE-88,1061
8090,SpaceBEE 89,1062
8091,SpaceBEE-89,1062
8092,SpaceBEE 90,1063
8093,SpaceBEE-90,1063
8094,SpaceBEE 91,1064
8095,SpaceBEE-91,1064
8096,SpaceBEE 92,1065
8097,SpaceBEE-92,1065
8098,SpaceBEE 93,1066
8099,SpaceBEE-93,1066
8100,SpaceBEE 94,1067
8101,SpaceBEE-94,1067
8102,SpaceBEE 95,1068
8103,SpaceBEE-95,1068
8104,SpaceBEE 96,1069
8105,SpaceBEE-96,1069
8106,SpaceBEE 99,1070
8107,SpaceBEE 99,1072
8108,SpaceBEE 97,1070
8109,SpaceBEE 97,1072
8110,SpaceBEE-99,1070
8111,SpaceBEE 98,1071
8112,SpaceBEE-98,1071
8113,SpaceBEE-97,1072
8114,SpaceBEE NZ-10,1073
8115,SpaceBEENZ 10,1073
8116,SpaceBEE NZ-7,1074
8117,SpaceBEENZ 7,1074
8118,SpaceBEE NZ-8,1075
8119,SpaceBEENZ 8,1075
8120,SpaceBEE NZ-9,1076
8121,SpaceBEENZ 9,1076
8122,Spartan,1077
8123,SharedSat 1,1077
8124,spartan,1077
8125,spartan,2096
8126,spartan,2217
8127,spartan,2252
8128,Shared Sat,1077
8129,Shared Platform for Applied Research and Technology Affirmation,1077
8130,STORK 4,1078
8131,stork,1078
8132,stork,1079
8133,stork,2057
8134,stork,2058
8135,stork,2080
8136,STORK 5,1079
8137,MARTA,1079
8138,STORK-5,1079
8139,TIGER-2,1080
8140,Tiger 2,1080
8141,Ayan-21,1080
8142,tiger-2,1080
8143,Tiger-2,1080
8144,TROPICS SV01,1081
8145,TROPICS 01,1081
8146,TROPICS Pathfinder,1081
8147,tropics,1081
8148,tropics,1295
8149,tropics,1296
8150,tropics,1298
8151,tropics,1299
8152,TROPICS PATHFINDER,1081
8153,The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats,1081
8154,The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats,1295
8155,The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats,1296
8156,The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats,1298
8157,The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats,1299
8158,TROPICS,1081
8159,TROPICS,1295
8160,TROPICS,1296
8161,TROPICS,1298
8162,TROPICS,1299
8163,W-Cube,1082
8164,w-cube,1082
8165,BRO-4,1083
8166,BRO 4,1083
8167,ledsat,1084
8168,radcube,1085
8169,Sunstorm,1086
8170,sunstorm,1086
8171,XFM Cube,1086
8172,XFM CubeSat,1086
8173,Sunstorm-1,1086
8174,Sun-Storm,1086
8175,Binar-1,1087
8176,Binar 1,1087
8177,CAPSat,1088
8178,Cool Annealing Payload Satellite,1088
8179,CUAVA-1,1089
8180,CUAVA 1,1089
8181,Centre for CubeSats,1089
8182,Uncrewed Aerial Vehicles and their Applications,1089
8183,Maya-3,1090
8184,Maya 3,1090
8185,maya-3-4,1090
8186,maya-3-4,1091
8187,Maya-4,1090
8188,Maya-4,1091
8189,Maya 4,1091
8190,PR-CuNaR2,1092
8191,PR_CuNaR 2,1092
8192,SPACE HAUC,1093
8193,SPACE-HAUC,1093
8194,Cesium Satellite 1,1097
8195,Cesium Satellite 1,1098
8196,CS 1,1097
8197,Cesium M1A,1097
8198,cesium-satellite,1097
8199,cesium-satellite,1098
8200,CS1,1097
8201,CS1,1098
8202,Cesium Satellite 2,1097
8203,Cesium Satellite 2,1098
8204,CM1,1097
8205,CM1,1098
8206,Cesium Mission 1,1097
8207,Cesium Mission 1,1098
8208,CS2,1097
8209,CS2,1098
8210,CS 2,1098
8211,Cesium M1B,1098
8212,CuPID,1099
8213,Cusp Plasma Imaging Detector,1099
8214,CUTE-LASP,1100
8215,cute,1100
8216,Daxuesheng xiaoweixing 2A,1101
8217,SSS 2A,1101
8218,sss-2a,1101
8219,Shangye qixang tance XSW,1102
8220,Tianyuan 1,1102
8221,Tianyuan-1,1102
8222,QX-1,1102
8223,arica,1103
8224,AGU Remote Innovative CubeSat Alert,1103
8225,Asutarisuku,1104
8226,asterisc,1104
8227,KOSEN 1,1105
8228,NanoDragon,1106
8229,nanodragon,1106
8230,LICIACube,1107
8231,Light Italian Cubesat for Imaging of Asteroids,1107
8232,LICIA,1107
8233,Xi Wang 3,1108
8234,XW 3,1108
8235,CAS 9,1108
8236,HO 113,1108
8237,Hope-OSCAR 113,1108
8238,cas-9,1108
8239,XW-3,1108
8240,CAS-9,1108
8241,Hope-OSCAR-113,1108
8242,IHI-SAT,1113
8243,IHI-Sat,1113
8244,KITSUNE,1114
8245,Kyutech standardized bus Imaging Technology System Utilizing Networking and Electron content measurements,1114
8246,NACHOS 1,1115
8247,nachos,1115
8248,nachos,1205
8249,NACHOS,1115
8250,NACHOS,1205
8251,NanoSat Atmospheric Chemistry Hyperspectral Observation System,1115
8252,NanoSat Atmospheric Chemistry Hyperspectral Observation System,1205
8253,Xuanming,1116
8254,Xingyuan 2,1116
8255,Xuanming Xingyuan,1116
8256,Noor 2,1117
8257,nour-2,1117
8258,NOUR 02,1117
8259,NOUR 02,1356
8260,NOOR,1117
8261,NOOR,1356
8262,OreSat 0,1118
8263,oresat0,1118
8264,SpaceBEE-112,1119
8265,SpaceBEE 112,1119
8266,SpaceBEE-113,1120
8267,SpaceBEE 113,1120
8268,SpaceBEE-114,1121
8269,SpaceBEE 114,1121
8270,SpaceBEE-115,1122
8271,SpaceBEE 115,1122
8272,SpaceBEE-116,1123
8273,SpaceBEE 116,1123
8274,SpaceBEE-117,1124
8275,SpaceBEE 117,1124
8276,SpaceBEE-118,1125
8277,SpaceBEE 118,1125
8278,SpaceBEE-119,1126
8279,SpaceBEE 119,1126
8280,SpaceBEE-120,1127
8281,SpaceBEE 120,1127
8282,SpaceBEE-121,1128
8283,SpaceBEE 121,1128
8284,SpaceBEE-122,1129
8285,SpaceBEE 122,1129
8286,SpaceBEE-123,1130
8287,SpaceBEE 123,1130
8288,SpaceBEE 124,1131
8289,SpaceBEE-124,1131
8290,SpaceBEE-125,1132
8291,SpaceBEE 125,1132
8292,SpaceBEE-126,1133
8293,SpaceBEE 126,1133
8294,SpaceBEE-127,1134
8295,SpaceBEE 127,1134
8296,SpaceBEE NZ-11,1135
8297,SpaceBEENZ 11,1135
8298,SpaceBEE NZ-12,1136
8299,SpaceBEENZ 12,1136
8300,SpaceBEE NZ-13,1137
8301,SpaceBEENZ 13,1137
8302,SpaceBEE NZ-14,1138
8303,SpaceBEENZ 14,1138
8304,Alfa Crux,1139
8305,AlfaCrux,1139
8306,alfa-crux,1139
8307,ARCSAT,1140
8308,arcsat,1140
8309,CZE-BDSAT,1141
8310,bdsat,1141
8311,BRO-7,1142
8312,BRO 7,1142
8313,KSF 2A,1143
8314,PPM 1A,1143
8315,KSF 2B,1144
8316,PPM 1B,1144
8317,KSF 2C,1145
8318,PPM 1C,1145
8319,KSF 2D,1146
8320,PPM 1D,1146
8321,LEO-1,1147
8322,Spark 1,1147
8323,Omnispace LEO-1,1147
8324,Omni L1,1147
8325,Omnispace,1147
8326,Omnispace,2097
8327,Spark-1,1147
8328,PIXXEL 1,1148
8329,Pixxel-TD 2,1148
8330,Shakuntala,1148
8331,td-2,1148
8332,PlantSat,1149
8333,plantsat,1149
8334,SpaceBEE T4-1,1150
8335,SpaceBEE 128,1150
8336,SpaceBEE-128,1150
8337,SpaceBEE T4-2,1151
8338,SpaceBEE 129,1151
8339,SpaceBEE-129,1151
8340,SpaceBEE T4-3,1152
8341,SpaceBEE 130,1152
8342,SpaceBEE-130,1152
8343,SpaceBEE T4-4,1153
8344,SpaceBEE 131,1153
8345,SpaceBEE-131,1153
8346,SpaceBEE T4-5,1154
8347,SpaceBEE 132,1154
8348,SpaceBEE-132,1154
8349,SpaceBEE T4-6,1155
8350,SpaceBEE 133,1155
8351,SpaceBEE-133,1155
8352,SpaceBEE T4-7,1156
8353,SpaceBEE 134,1156
8354,SpaceBEE-134,1156
8355,SpaceBEE T4-8,1157
8356,SpaceBEE 135,1157
8357,SpaceBEE-135,1157
8358,SpaceBEE T4-9,1158
8359,SpaceBEE 136,1158
8360,SpaceBEE-136,1158
8361,SpaceBEE T4-10,1159
8362,SpaceBEE 137,1159
8363,SpaceBEE-137,1159
8364,SpaceBEE T4-11,1160
8365,SpaceBEE 138,1160
8366,SpaceBEE-138,1160
8367,SpaceBEE T4-12,1161
8368,spacebee-10,1161
8369,SpaceBEE-139,1161
8370,SpaceBEE 139,1161
8371,SUCHAI 2,1162
8372,suchai-2,1162
8373,SUCHAI 3,1163
8374,suchai-3,1163
8375,The Flying Object,1164
8376,aurorasat-1,1164
8377,AuroraSat 1,1164
8378,AuroraSat-1,1164
8379,Aurora CubeSat,1164
8380,BRO-6,1165
8381,BRO 6,1165
8382,SpaceBEE E26-1,1166
8383,SpaceBEE 140,1166
8384,SpaceBEE-140,1166
8385,SpaceBEE E26-2,1167
8386,SpaceBEE 141,1167
8387,SpaceBEE-141,1167
8388,SpaceBEE E26-3,1168
8389,SpaceBEE 142,1168
8390,SpaceBEE-142,1168
8391,SpaceBEE E26-4,1169
8392,SpaceBEE 143,1169
8393,SpaceBEE-143,1169
8394,SpaceBEE E26-5,1170
8395,SpaceBEE 144,1170
8396,SpaceBEE-144,1170
8397,SpaceBEE E26-6,1171
8398,SpaceBEE 145,1171
8399,SpaceBEE-145,1171
8400,SpaceBEE E26-7,1172
8401,SpaceBEE 146,1172
8402,SpaceBEE-146,1172
8403,SpaceBEE E26-8,1173
8404,SpaceBEE 147,1173
8405,SpaceBEE-147,1173
8406,SpaceBEE E26-9,1174
8407,SpaceBEE 148,1174
8408,SpaceBEE-148,1174
8409,SpaceBEE E26-10,1175
8410,SpaceBEE 149,1175
8411,SpaceBEE-149,1175
8412,SpaceBEE E26-11,1176
8413,SpaceBEE 150,1176
8414,SpaceBEE-150,1176
8415,SpaceBEE E26-12,1177
8416,SpaceBEE 151,1177
8417,SpaceBEE-151,1177
8418,SpaceBEE E26-13,1178
8419,SpaceBEE 152,1178
8420,SpaceBEE-152,1178
8421,SpaceBEE E26-14,1179
8422,SpaceBEE 153,1179
8423,SpaceBEE-153,1179
8424,SpaceBEE E26-15,1180
8425,SpaceBEE 154,1180
8426,SpaceBEE-154,1180
8427,SpaceBEE E26-16,1181
8428,SpaceBEE 155,1181
8429,SpaceBEE-155,1181
8430,SpaceBEE E26-17,1182
8431,SpaceBEENZ 15,1182
8432,SpaceBEE NZ-15,1182
8433,SpaceBEE E26-18,1183
8434,SpaceBEENZ 16,1183
8435,SpaceBEE NZ-16,1183
8436,SpaceBEE E26-19,1184
8437,SpaceBEENZ 17,1184
8438,SpaceBEE NZ-17,1184
8439,SpaceBEE E26-20,1185
8440,SpaceBEENZ 18,1185
8441,SpaceBEE NZ-18,1185
8442,SpaceBEE E26-21,1186
8443,SpaceBEENZ 19,1186
8444,SpaceBEE NZ-19,1186
8445,SpaceBEE E26-22,1187
8446,SpaceBEENZ 20,1187
8447,SpaceBEE NZ-20,1187
8448,SpaceBEE E26-23,1188
8449,SpaceBEENZ 21,1188
8450,SpaceBEE NZ-21,1188
8451,SpaceBEE E26-24,1189
8452,SpaceBEENZ 22,1189
8453,SpaceBEE NZ-22,1189
8454,Zhixing 3A,1190
8455,Zhixing-3A,1190
8456,Zhixing-3 A,1190
8457,Zhixing No. 3 A Star,1190
8458,Dummy Cubesat,1193
8459,Dummy Cubesat,2471
8460,AP-JOEY,1193
8461,CubesatYonsei,1194
8462,Cubesatyonsei,1194
8463,Multi-spectral Imaging for Monitoring Aerosol by Nanosatellite,1194
8464,Monochrome Imaging for Monitoring Aerosol by Nanosatellite,1194
8465,Seongneung geomheung wiseong,1195
8466,pvsat,1195
8467,ASTRIS 2,1195
8468,ASTRIS 2,1196
8469,Astris 2,1196
8470,randev,1196
8471,Repeater Arrangement & Disaster Early View,1196
8472,ASTRIS-II,1196
8473,SNUGLITE-2,1197
8474,SNUGLITE 2,1197
8475,Snuglite-II,1197
8476,Snuglite 2,1197
8477,STEPCubeLab-2,1198
8478,STEP Cube Lab 2,1198
8479,step-2,1198
8480,STEP Cube Lab II,1198
8481,capstone,1199
8482,SCOOB-I,1200
8483,SCOOB 1,1200
8484,S3 1,1200
8485,Student Satellite Series,1200
8486,S3-I,1200
8487,CTIM-FD,1201
8488,ctim-fd,1201
8489,GPX-2,1202
8490,GPX 2,1202
8491,GPX2,1202
8492,Lonestar 1,1203
8493,Gunsmoke-L 1,1203
8494,ex Lonestar 1,1203
8495,gunsmoke-l,1203
8496,Gunsmoke-L,1203
8497,MISR-B 1,1204
8498,MISR-B,1204
8499,Modular Intelligence,1204
8500,Modular Intelligence,2276
8501,Modular Intelligence,2304
8502,Surveillance and Reconnaissance,1204
8503,Surveillance and Reconnaissance,2276
8504,Surveillance and Reconnaissance,2304
8505,NACHOS 2,1205
8506,Recurve,1206
8507,Slingshot 1,1207
8508,Slingshot-1,1207
8509,ABCS,1208
8510,ABCS,1209
8511,Astrobio Cubesat,1208
8512,alpha-arca,1208
8513,AstroBio Cubesat,1208
8514,AstroBio Cubesat,1209
8515,ALPHA,1208
8516,Alpha,1209
8517,Alpha,1713
8518,astrobio-cubesat,1209
8519,AstroBioCubeSat,1209
8520,Robusta 1D,1210
8521,ROBUSTA 1D,1210
8522,celesta,1210
8523,Celesta,1210
8524,GreenCube,1212
8525,MTCube 2,1212
8526,MTCube 2,1820
8527,ROBUSTA 1F,1212
8528,mtcube,1212
8529,mtcube,1820
8530,ROBUSTA-1F,1212
8531,MTCUBE 2,1212
8532,MT-CUBE-2,1212
8533,Memory Test CubeSat 2,1212
8534,Italy-OSCAR 117,1212
8535,Trisat-R,1213
8536,TRISAT R,1213
8537,trisat-r,1213
8538,BeaverCube,1214
8539,CapSat-1,1215
8540,CapSat 1,1215
8541,CLICK A,1216
8542,D3,1217
8543,D3 CubeSat,1217
8544,Drag De-Orbit Device CubeSat,1217
8545,FUTABA,1218
8546,HSU-SAT-1,1219
8547,HSU-SAT 1,1219
8548,HSU-SAT1,1219
8549,Sekirei,1219
8550,Jagsat,1220
8551,JAGSAT 1,1220
8552,JAGSAT,1220
8553,JAGSAT-1,1220
8554,TUMnanosat,1221
8555,TUMnanoSAT,1221
8556,CubeSX-HSE-2,1222
8557,CubeSX-HSE 2,1222
8558,RS 21S,1222
8559,CUBESX-HSE-2,1222
8560,HSE-2,1222
8561,RS21S,1222
8562,Space-PI 13,1222
8563,Space π,1222
8564,Space π,1223
8565,Space π,1226
8566,Space π,1236
8567,Space π,1237
8568,Space π,1306
8569,Space π,1311
8570,Space π,1324
8571,Space π,1328
8572,Space π,1337
8573,Space π,1338
8574,Space π,1339
8575,Space π,2083
8576,Space π,2084
8577,Space π,2085
8578,Space π,2086
8579,Space π,2087
8580,Space π,2115
8581,Space π,2116
8582,CYCLOPS,1223
8583,cyclops,1223
8584,sxc3-2110-cyclopsOPS,1223
8585,RS29S,1223
8586,RS 29S,1223
8587,SXC3-2110 CYCLOPS,1223
8588,SXC3-2110 VOENMEH,1223
8589,Space-PI 3,1223
8590,Geoskan-Edel'veys,1224
8591,Geoskan-Edelveis,1224
8592,RS 20S,1224
8593,geoscan-edelveis,1224
8594,GEOSCAN-EDELVEIS,1224
8595,RS20S,1224
8596,ISOI,1225
8597,isoi,1225
8598,sxc3-219-isoi,1225
8599,RS19S,1225
8600,RS 19S,1225
8601,KAI-1,1226
8602,kai-1,1226
8603,kai-8,1226
8604,RS26S,1226
8605,KAI 1,1226
8606,RS 26S,1226
8607,Space-PI 8,1226
8608,Kuzbass-300,1227
8609,kuzbass-300,1227
8610,sxc3-218-kuzbass-300,1227
8611,KUZBASS-300,1227
8612,RS34S,1227
8613,RS 34S,1227
8614,MIET-AIS,1228
8615,miet-ais,1228
8616,sxc3-214-miet-ais,1228
8617,RS28S,1228
8618,RS 28S,1228
8619,KODIZ,1229
8620,Monitor 1,1229
8621,RS 32S,1229
8622,sxc3-212-monitor-1,1229
8623,MONITOR-1,1229
8624,RS32S,1229
8625,Monitor-1,1229
8626,Polytech Universe-1,1230
8627,Politekh-Univers 1,1230
8628,polytech-universe,1230
8629,polytech-universe,1231
8630,Polytech-Universe-1,1230
8631,RS11S,1230
8632,RS11S,2084
8633,RS11S,2086
8634,Space-PI 1,1230
8635,Space π),1230
8636,Space π),1231
8637,Space π),2088
8638,Polytech Universe-2,1231
8639,Politekh-Univers 2,1231
8640,OBJECT B,1231
8641,Polytech-Universe-2,1231
8642,RS10S,1231
8643,RS10S,2084
8644,RS10S,2087
8645,Space-PI 2,1231
8646,ReshUCube,1232
8647,RS 8S,1232
8648,sxc3-2111-reshcube,1232
8649,RESHUCUBE,1232
8650,RS8S,1232
8651,Siren,1233
8652,siren,1233
8653,sxc3-217-siren,1233
8654,SIREN,1233
8655,RS30S,1233
8656,LILAC,1233
8657,RS 30S,1233
8658,Skoltech-B1,1234
8659,Skoltech B1,1234
8660,skoltech-b1,1234
8661,Skoltech-B2,1235
8662,Skoltech B2,1235
8663,OBJECT L,1235
8664,OBJECT L,1771
8665,UTMN,1236
8666,RS 23S,1236
8667,sxc3-21-utmn,1236
8668,RS23S,1236
8669,SXC3-21 UTMN,1236
8670,Space-PI 6,1236
8671,VIZARD,1237
8672,Vizard SS1,1237
8673,RS 33S,1237
8674,sxc3-215-vizard,1237
8675,RS33S,1237
8676,VIZARD-SS1,1237
8677,SXC3-215 VIZARD,1237
8678,Vizard-SS1,1237
8679,Space-PI 16,1237
8680,Serenity,1239
8681,2,1239
8682,Serenity II,1239
8683,TES-15,1240
8684,TechEdSat 15,1240
8685,TES 15,1240
8686,TechEdSat-15,1240
8687,LINUS-A 1,1247
8688,LINUSS 1,1247
8689,LINUSS 1,1248
8690,linuss,1247
8691,linuss,1248
8692,LINUSS1,1247
8693,LINUSS 2,1247
8694,LINUSS 2,1248
8695,Linus 2,1247
8696,LINUSS-A 2,1247
8697,RSO,1247
8698,Lockheed Martin In-space Upgrade Satellite System,1247
8699,Lockheed Martin In-space Upgrade Satellite System,1248
8700,WL2XOU,1247
8701,WL2XOU,1248
8702,LINUS-A 2,1248
8703,LINUSS2,1248
8704,Linus 1,1248
8705,LINUSS-A 1,1248
8706,CHASE,1248
8707,PEARLAFRICASAT-1,1249
8708,PearlAfricaSat 1,1249
8709,PearlAfricaSat-1,1249
8710,BIRDS-5,1249
8711,BIRDS-5,1251
8712,ZIMSAT-1,1250
8713,TAKA,1251
8714,Taka,1251
8715,SpaceTuna1,1252
8716,SpaceTuna 1,1252
8717,Xi Wang 4,1254
8718,xw-4,1254
8719,XW-4,1254
8720,XW 4,1254
8721,CAS 10,1254
8722,Macau Student Science 1,1254
8723,HO 119,1254
8724,Hope-OSCAR 119,1254
8725,CAS-10,1254
8726,Hope-4,1254
8727,Macau Student Science Satellite,1254
8728,AomenKepu-1,1254
8729,Aomen Kepu-1,1254
8730,Aoki-1,1254
8731,Astrocast-0301,1255
8732,Astrocast 0301,1255
8733,Astrocast-0302,1256
8734,Astrocast 0302,1256
8735,Astrocast-0303,1257
8736,Astrocast 0303,1257
8737,Astrocast-0304,1258
8738,Astrocast 0304,1258
8739,DANTESat,1259
8740,HSKSAT-1,1260
8741,HSKSAT,1260
8742,LORIS,1261
8743,DUCS,1261
8744,MARIO,1262
8745,NUTSAT,1263
8746,NUTSat,1263
8747,NutSat,1263
8748,NutSat-2,1263
8749,Optimal 1,1264
8750,ORCASat,1265
8751,ORCA2Sat,1265
8752,ORCA2Sa,1265
8753,Optical and radio calibration of atmospheric attenuation CubeSat,1265
8754,Optical and Radio Calibration Satellite,1265
8755,Optical Reference Calibration Satellite,1265
8756,PetitSat,1266
8757,SPORT,1267
8758,Scintillation Prediction Observations Research Task,1267
8759,SS 1,1268
8760,Surya Satellite 1,1268
8761,SuryaSat,1268
8762,Thybolt 1,1269
8763,Thybolt,1269
8764,Thybolt,1270
8765,Thybolt 2,1270
8766,TJREVERB,1271
8767,TJ REVERB,1271
8768,CAS-5A,1272
8769,CAS 5A,1272
8770,Fengtai Shaonian 2,1272
8771,FO 118,1272
8772,Fengtai-OSCAR 118,1272
8773,cas-5a,1272
8774,FO-118,1272
8775,Lunar Flashlight,1273
8776,lunar-flashlight,1273
8777,Janus-1,1285
8778,Janus 1,1285
8779,janus-1,1285
8780,ARKSAT-1,1286
8781,ARKSAT 1,1286
8782,AuroraSat,1287
8783,Ex-Alta 2,1288
8784,AlbertaSat-2,1288
8785,Experimental Albertan #2,1288
8786,EX-ALTA-2,1288
8787,LightCube,1289
8788,NEUDOSE,1290
8789,YukonSat-1,1291
8790,YukonSat,1291
8791,Jinta,1292
8792,iTaikong Science,1292
8793,Hong Kong Knowledge,1292
8794,Ai Taikong Kexue,1292
8795,“love space science”,1292
8796,OBJECT A,1292
8797,OBJECT A,2076
8798,Lumelite 4,1293
8799,Lumelite-4,1293
8800,g-space-1,1294
8801,G-Space 1,1294
8802,GS 1,1294
8803,Nusantara H-1A,1294
8804,Gravity Space 1,1294
8805,OrbitGuard1,1294
8806,Orbit Guard #1,1294
8807,TROPICS SV05,1295
8808,TROPICS 05,1295
8809,TROPICS-05,1295
8810,TROPICS 5,1295
8811,TROPICS SV06,1296
8812,TROPICS 06,1296
8813,TROPICS-06,1296
8814,TROPICS 6,1296
8815,Dalian 1 Lianli,1297
8816,Dalian-1 Lianli,1297
8817,dalia-1-lianli,1297
8818,TROPICS SV03,1298
8819,TROPICS SV03,1299
8820,TROPICS 03,1298
8821,TROPICS-03,1298
8822,TROPICS-03,1299
8823,TROPICS 7,1298
8824,TROPICS-07,1298
8825,TROPICS-07,1299
8826,TROPICS SV07,1298
8827,TROPICS SV07,1299
8828,TROPICS 07,1299
8829,TROPICS 3,1299
8830,Sirius-SINP-3U,1300
8831,Sirius-SINP-3U,1328
8832,A-SEANSAT-PG 1,1300
8833,A-SEANSAT-PG1,1300
8834,A-SEANSAT-PG1,1310
8835,PG1,1300
8836,Penang1,1300
8837,KA CubeSat,1300
8838,OBJECT V,1300
8839,OBJECT V,2114
8840,SITRO-AIS-11,1301
8841,akhmat-1,1301
8842,SITRO-AIS 11,1301
8843,SITRO-AIS 11,1334
8844,SHEFFER,1301
8845,SHEFFER,1334
8846,Sheffer Yu.P.,1301
8847,ArcCube-01,1302
8848,arccube-01,1302
8849,ARCCUBE 1,1302
8850,RS25S,1302
8851,Avion-Kaluga 650,1303
8852,avion-kaluga650,1303
8853,CSTP-1.1,1304
8854,CSTP 1.1,1304
8855,STC 1.1,1304
8856,cstp,1304
8857,cstp,1305
8858,STC-1.1,1304
8859,CSTP,1304
8860,CSTP,1305
8861,CSTP-1.2,1305
8862,CSTP 1.2,1305
8863,STC 1.2,1305
8864,STC-1.2,1305
8865,CubeSX-HSE-3,1306
8866,CubeSX-HSE 3,1306
8867,RS 42S,1306
8868,Cube-SX-HSE-3,1306
8869,RS42S,1306
8870,Space-PI,1306
8871,Space-PI,1311
8872,Space-PI,1324
8873,Space-PI,1328
8874,Space-PI,1337
8875,Space-PI,1338
8876,Space-PI,1339
8877,Space-PI,2083
8878,Space-PI,2084
8879,Space-PI,2085
8880,Space-PI,2086
8881,Space-PI,2087
8882,Space-PI,2088
8883,Space-PI,2115
8884,Space-PI,2116
8885,CUBESX-HSE 3,1306
8886,BSUSat-2,1307
8887,CubeBel 2,1307
8888,BSUSat 2,1307
8889,EU-11S,1307
8890,cubebel-2,1307
8891,CUBEBEL 2,1307
8892,EU11S,1307
8893,CubeBel-2,1307
8894,SATURN,1308
8895,Impuls 1,1308
8896,impuls-1,1308
8897,Khors No. 1,1309
8898,Khors No. 1,1310
8899,khors-1,1309
8900,khors-1,1310
8901,khors-1,2623
8902,khors-1,2624
8903,khors,1309
8904,khors,1310
8905,HORS 1,1309
8906,Khors 2,1309
8907,Khors 2,1310
8908,Khors No. 2,1309
8909,Hors 2,1309
8910,Khors 1,1309
8911,Khors 1,1310
8912,RS 81S,1309
8913,Hors 1,1310
8914,RS 82S,1310
8915,KuzGTU-1,1311
8916,RS47S,1311
8917,KUZGTU 1,1311
8918,Monitor-2,1312
8919,Monitor 2,1312
8920,RS 39S,1312
8921,monitor-2,1312
8922,MONITOR-2,1312
8923,RS39S,1312
8924,Monitor-3,1313
8925,Monitor 3,1313
8926,RS 58S,1313
8927,MONITOR-3,1313
8928,RS58S,1313
8929,Monitor-4,1314
8930,Monitor 4,1314
8931,RS 57S,1314
8932,MONITOR-4,1314
8933,RS57S,1314
8934,Nanozond-1,1321
8935,Nanozond 1,1321
8936,RS 49S,1321
8937,nanosond-1,1321
8938,NANOZOND 1,1321
8939,RS49S,1321
8940,Norbi-2,1322
8941,Norbi 2,1322
8942,norbi-2,1322
8943,PHI-DEMO,1323
8944,PHI-Demo,1323
8945,Payload Hosting Initiative,1323
8946,Polytech Universe-3,1324
8947,polytech-universe-1,1324
8948,polytech-universe-3,1324
8949,POLYTECH-UNIVERSE 3,1324
8950,RS46S,1324
8951,Politekh-Univers 3,1324
8952,ReshUCube-2,1325
8953,ReshUCube 2,1325
8954,RS 37S,1325
8955,reshucube-2,1325
8956,SamSat-ION,1326
8957,Samsat-ION,1326
8958,Impul's-1,1327
8959,Saturn,1327
8960,saturn-russia,1327
8961,OBJECT H,1327
8962,OBJECT H,1643
8963,Rassvet-1 No. 3,1328
8964,SITRO-AIS-10,1329
8965,SITRO-AIS 10,1329
8966,SITRO-AIS 10,1335
8967,Burdaev,1329
8968,sitro-ais,1329
8969,sitro-ais,1331
8970,sitro-ais,1332
8971,sitro-ais,1333
8972,sitro-ais,1334
8973,sitro-ais,1335
8974,sitro-ais,1336
8975,sitro-ais,1364
8976,sitro-ais,1365
8977,sitro-ais,1366
8978,sitro-ais,1367
8979,sitro-ais,1368
8980,sitro-ais,1369
8981,sitro-ais,1370
8982,sitro-ais,1371
8983,sitro-ais,1372
8984,sitro-ais,1373
8985,sitro-ais,1374
8986,sitro-ais,1375
8987,sitro-ais,1376
8988,sitro-ais,1377
8989,sitro-ais,1378
8990,sitro-ais,1379
