id,norad_id,eccentricity,inclination,mean_anomaly,perigee_arg,asend_node_long,mean_motion,mean_motion_1der,mean_motion_2der,rad_pressure_coef,event_at,period,semi_major_axis,altitude,perigee_altitude,apogee_altitude
3622,42997,0.0016704,97.3663,352.089,8.061,222.3088,15.188112,1.504e-05,0.0,3.9269e-05,1523967977.000016,94.81099428289704,6887.56674013532,516.5667401353203,505.0617486525989,528.0717316180426
3623,42997,0.0016678,97.3664,352.9853,7.1616,222.5657,15.18811641,1.492e-05,0.0,3.8963e-05,1523990746.0000322,94.81096675371084,6887.565406892499,516.5654068924987,505.078325306883,528.0524884781144
3624,42997,0.0016667,97.3664,353.4398,6.7056,222.6942,15.18811947,1.524e-05,0.0,3.9721e-05,1524002130.0000026,94.81094765183592,6887.564481785612,516.5644817856119,505.08497806382,528.0439855074037
3625,42997,0.0016635,97.3663,354.5961,5.5454,223.0153,15.18812582,1.574e-05,0.0,4.0928e-05,1524030591.9999986,94.81090801234882,6887.562562038655,516.5625620386545,505.1051017167029,528.0200223606062
3626,42997,0.0016629,97.3663,354.8226,5.3182,223.0795,15.18812707,1.576e-05,0.0,4.0974e-05,1524036284.0000243,94.8109002093041,6887.562184135868,516.5621841358679,505.1088569798685,528.0155112918665
3627,42997,0.0016603,97.3664,355.4919,4.6467,223.2722,15.18812984,1.56e-05,0.0,4.0596e-05,1524053361.000055,94.81088291776152,6887.561346703476,516.5613467034764,505.1259285995448,527.996764807408
3628,42997,0.0016577,97.3664,356.4105,3.725,223.529,15.18813327,1.526e-05,0.0,3.9782e-05,1524076129.9999907,94.81086150622116,6887.560309738811,516.5603097388112,505.1428010133568,527.9778184642655
3629,42997,0.0016564,97.3664,356.8723,3.2616,223.6575,15.18813587,1.536e-05,0.0,4.001700000000001e-05,1524087514.999956,94.81084527590548,6887.559523701714,516.5595237017142,505.1509701066543,527.9680772967731
3630,42997,0.0016533,97.3664,358.0385,2.0915,223.9786,15.18814126,1.546e-05,0.0,4.0252e-05,1524115976.0000377,94.81081162923029,6887.557894187065,516.5578941870654,505.17069472060575,527.945093653525
3631,42997,0.0016526,97.3664,358.2696,1.8597,224.0428,15.18814252,1.548e-05,0.0,4.0305e-05,1524121667.9999828,94.81080376377716,6887.557513261702,516.5575132617023,505.17513571528616,527.9398908081175
3632,42997,0.0016491,97.3665,359.4159,0.7096,224.3638,15.18814737,1.518e-05,0.0,3.960000000000001e-05,1524150130.000019,94.81077348803734,6887.556047001865,516.5560470018654,505.1977783247549,527.9143156789769
3633,42997,0.0016491,97.3665,359.4159,0.7096,224.3638,15.18814737,1.518e-05,0.0,3.960000000000001e-05,1524150130.000019,94.81077348803734,6887.556047001865,516.5560470018654,505.1977783247549,527.9143156789769
3634,42997,0.001647,97.3666,0.3678,359.7546,224.6207,15.18815229,1.524e-05,0.0,3.971e-05,1524172898.999995,94.81074277534782,6887.554559580313,516.5545595803133,505.2107572206851,527.8983619399414
3635,42997,0.001645,97.3666,1.0753,359.0447,224.8134,15.18815505,1.506e-05,0.0,3.9308e-05,1524189974.999991,94.8107255462868,6887.553725173452,516.5537251734522,505.2236992955423,527.8837510513622
3636,42997,0.0016412,97.3667,2.4804,357.635,225.1987,15.18817303,1.85e-05,0.0,4.7526000000000005e-05,1524224129.0000126,94.81061330784694,6887.548289442192,516.5482894421921,505.2444451895599,527.8521336948243
3637,42997,0.0016405,97.3667,2.7093,357.4053,225.2629,15.1881741,1.842e-05,0.0,4.7369e-05,1524229820.9999576,94.8106066284821,6887.547965959079,516.5479659590792,505.2489435209227,527.8469883972348
3638,42997,0.0016373,97.3667,3.8825,356.2283,225.584,15.18818053,1.83e-05,0.0,4.7048e-05,1524258282.9999938,94.81056648988884,6887.546022037995,516.5460220379946,505.2690429361119,527.8230011398782
3639,42997,0.0016353,97.3667,4.5933,355.5152,225.7767,15.18818745,1.908e-05,0.0,4.890800000000001e-05,1524275359.00003,94.8105232925605,6887.543929981377,516.543929981377,505.2807293926781,527.807130570076
3640,42997,0.0016304,97.3668,6.2199,353.8834,226.2263,15.18820184,2.07e-05,0.0,5.279000000000001e-05,1524315204.999997,94.81043346471618,6887.539579597053,516.5395795970526,505.3101350664774,527.7690241276277
3641,42997,0.0016275,97.3669,7.174,352.9262,226.4832,15.1882074,2.054e-05,0.0,5.2432e-05,1524337974.0000129,94.8103987571305,6887.537898699877,516.5378986998767,505.3284307697422,527.7473666300102
3642,42997,0.0016266,97.3669,7.4163,352.6832,226.5474,15.18820801,2.03e-05,0.0,5.1854e-05,1524343665.999998,94.81039494928538,6887.537714284959,516.5377142849593,505.33444543890346,527.7409831310151
3643,42997,0.0016222,97.3669,8.82,351.275,226.9327,15.1882145,1.976e-05,0.0,5.0558000000000006e-05,1524377820.0000196,94.81035443632956,6887.535752231951,516.5357522319509,505.3627917346803,527.7087127292207
3644,42997,0.0016205,97.367,9.2792,350.8144,227.0612,15.18821744,1.978e-05,0.0,5.0585e-05,1524389203.9999902,94.81033608378468,6887.534863413328,516.5348634133279,505.3736131671667,527.6961136594891
3645,42997,0.0016186,97.367,9.7441,350.348,227.1896,15.18821892,1.954e-05,0.0,5.0007e-05,1524400588.9999957,94.81032684509132,6887.534415980933,516.5344159809329,505.38625277522624,527.6825791866395
3646,42997,0.001616,97.367,10.6695,349.4197,227.4465,15.18822389,1.928e-05,0.0,4.9384e-05,1524423358.0000117,94.8102958205734,6887.53291345511,516.5329134551102,505.40266026696736,527.663166643254
3647,42997,0.0016152,97.367,10.9021,349.1864,227.5107,15.18822256,1.838e-05,0.0,4.7273e-05,1524429049.9999971,94.8103041229072,6887.5333155394055,516.5333155394055,505.40857172814594,527.6580593506651
3648,42997,0.0016129,97.3671,11.6012,348.4851,227.7034,15.18822727,1.868e-05,0.0,4.7947e-05,1524446126.9999876,94.81027472141584,6887.531891617088,516.5318916170881,505.4229914290991,527.6407918050772
3649,42997,0.0016075,97.3671,13.2376,346.8437,228.153,15.18823388,1.764e-05,0.0,4.5485e-05,1524485972.0,94.81023345948108,6887.529893289986,516.5298932899859,505.45818898652215,527.6015975934497
3650,42997,0.001607,97.3671,13.4667,346.6138,228.2172,15.18823464,1.748e-05,0.0,4.5086e-05,1524491664.9999795,94.81022871529724,6887.529663527811,516.529663527811,505.4614033585213,527.5979236970998
3651,42997,0.001607,97.3671,13.4667,346.6138,228.2172,15.18823464,1.748e-05,0.0,4.5086e-05,1524491664.9999795,94.81022871529724,6887.529663527811,516.529663527811,505.4614033585213,527.5979236970998
3652,42997,0.0016009,97.3671,15.8408,344.2326,228.8595,15.18824935,1.782e-05,0.0,4.5907e-05,1524548586.9999826,94.81013689046397,6887.525216424204,516.5252164242038,505.4989773052303,527.5514555431764
3653,42997,0.0015979,97.3672,16.7833,343.2873,229.1164,15.1882525,1.702e-05,0.0,4.3991000000000006e-05,1524571355.9999988,94.81011722711352,6887.5242641221885,516.5242641221885,505.5186891005469,527.5298391438291
3654,42997,0.0015974,97.3672,17.0215,343.0484,229.1806,15.1882527,1.668e-05,0.0,4.3174e-05,1524577047.999984,94.8101159786471,6887.52420365858,516.5242036585796,505.52207249565527,527.526334821504
3655,42997,0.0015954,97.3672,17.738,342.3297,229.3733,15.1882563,1.638e-05,0.0,4.2476000000000005e-05,1524594125.0000148,94.8100935062572,6887.523115313848,516.5231153138475,505.5347609356759,527.5114696920191
3656,42997,0.0015923,97.3672,18.9495,341.1147,229.6944,15.18826443,1.676e-05,0.0,4.3372e-05,1524622586.0000162,94.8100427561492,6887.520657470241,516.5206574702406,505.5536583273506,527.4876566131306
3657,42997,0.001588,97.3672,20.4034,339.6566,230.0798,15.18827736,1.828e-05,0.0,4.7015e-05,1524656739.000003,94.80996204298972,6887.516748505776,516.5167485057755,505.579371909148,527.454125102402
3658,42997,0.0015844,97.3673,21.8612,338.1946,230.4651,15.18827966,1.604e-05,0.0,4.1641e-05,1524690893.0000246,94.8099476856749,6887.516053176251,516.5160531762513,505.6034727415981,527.4286336109044
3659,42997,0.0015833,97.3673,22.5971,337.4566,230.6578,15.18828296,1.576e-05,0.0,4.0981e-05,1524707969.0000205,94.80992708605687,6887.515055529848,516.5150555298478,505.6100529424275,527.420058117269
3660,42997,0.0015768,97.3674,25.0185,335.0285,231.3001,15.18829462,1.482e-05,0.0,3.8713e-05,1524764891.0000234,94.80985430081157,6887.5115305154495,516.5115305154495,505.6513023341322,527.3717586967668
3661,42997,0.0015761,97.3674,25.5022,334.5435,231.4285,15.18829619,1.444e-05,0.0,3.7796e-05,1524776275.9999886,94.8098445004054,6887.51105587835,516.5110558783499,505.65564970318064,527.3664620535201
3662,42997,0.0015737,97.3674,26.4792,333.5638,231.6854,15.1883009,1.422e-05,0.0,3.7273e-05,1524799045.0000048,94.80981509919914,6887.50963196754,516.5096319675395,505.67075805971217,527.3485058753668
3663,42997,0.0015671,97.3675,29.1423,330.8937,232.392,15.18831198,1.348e-05,0.0,3.5508e-05,1524861658.9999928,94.80974593464994,6887.5062823034,516.5062823034004,505.7128712084023,527.2996933983977
3664,42997,0.0015647,97.3675,30.1074,329.9261,232.6489,15.18831622,1.344e-05,0.0,3.5439e-05,1524884428.000009,94.8097194673762,6887.505000483541,516.5050004835412,505.7281214092845,527.2818795577987
3665,42997,0.0015619,97.3676,31.078,328.953,232.9058,15.18831967,1.32e-05,0.0,3.4843000000000005e-05,1524907196.999985,94.8096979315158,6887.503957493767,516.5039574937673,505.74636506255774,527.2615499249769
3666,42997,0.0015601,97.3676,31.5732,328.4565,233.0342,15.1883183,1.226e-05,0.0,3.2598e-05,1524918580.9999957,94.80970648343602,6887.50437166647,516.5043716664704,505.7591760962341,527.2495672367077
3667,42997,0.0015571,97.3677,32.7838,327.243,233.3554,15.18832403,1.258e-05,0.0,3.3347e-05,1524947041.9999971,94.80967071519608,6887.50263939711,516.5026393971102,505.7781090373055,527.2271697569158
3668,42997,0.0015544,97.3677,33.7792,326.2451,233.6123,15.18832742,1.256e-05,0.0,3.3295000000000006e-05,1524969811.0000134,94.80964955389408,6887.5016145471645,516.5016145471645,505.79568203751296,527.207547056817
3669,42997,0.0015518,97.3677,34.7621,325.2598,233.8693,15.1883302,1.228e-05,0.0,3.2663e-05,1524992579.9999893,94.809632200385,6887.50077411003,516.5007741100299,505.8127504087661,527.1887978112945
3670,42997,0.0015497,97.3678,35.4963,324.524,234.062,15.18833124,1.182e-05,0.0,3.1543e-05,1525009657.00002,94.8096257084264,6887.500459701959,516.5004597019588,505.8269002395591,527.1740191643585
3671,42997,0.0015474,97.3678,36.7194,323.298,234.3831,15.18833617,1.2e-05,0.0,3.1986e-05,1525038118.0000217,94.80959493405788,6887.498969287265,516.498969287265,505.8412533821902,527.1566851923399
3672,42997,0.0015477,97.3678,36.4761,323.5419,234.3189,15.18833428,1.164e-05,0.0,3.1131e-05,1525032425.0000014,94.80960673193717,6887.499540663188,516.4995406631879,505.8397576241032,527.1593237022716
3673,42997,0.0015454,97.3678,37.9626,322.0519,234.7043,15.18834252,1.27e-05,0.0,3.3654e-05,1525066579.000023,94.80955529570188,6887.497049585957,516.497049585957,505.85311164552695,527.1409875263862
3674,42997,0.0015428,97.3679,38.9603,321.0519,234.9612,15.18834594,1.262e-05,0.0,3.3452e-05,1525089347.0000446,94.80953394718372,6887.496015668641,516.4960156686411,505.8699868156682,527.122044521614
3675,42997,0.0015423,97.3679,39.2016,320.8101,235.0255,15.18834688,1.262e-05,0.0,3.3441e-05,1525095040.0000243,94.80952807946404,6887.495731492606,516.495731492606,505.8731468259248,527.118316159288
3676,42997,0.0015418,97.368,39.9553,320.0546,235.2182,15.18834904,1.238e-05,0.0,3.2872e-05,1525112116.0000205,94.80951459619604,6887.495078492463,516.4950784924631,505.8759385804433,527.1142184044829
3677,42997,0.0015413,97.368,40.4506,319.5582,235.3466,15.18835007,1.218e-05,0.0,3.2393e-05,1525123500.9999857,94.80950816667608,6887.494767108189,516.4947671081891,505.87907142364566,527.1104627927325
3678,42997,0.00154,97.368,41.2067,318.8004,235.5393,15.18835313,1.232e-05,0.0,3.2749e-05,1525140577.000022,94.80948906538887,6887.493842025024,516.4938420250237,505.887101508305,527.1005825417433
3679,42997,0.0015366,97.3681,42.9578,317.0456,235.989,15.1883611,1.292e-05,0.0,3.4159e-05,1525180421.9999938,94.8094393146868,6887.491432577844,516.4914325778436,505.90811324254446,527.0747519131437
3680,42997,0.0015359,97.3681,43.7281,316.2736,236.1817,15.18836275,1.242e-05,0.0,3.2997e-05,1525197499.0000248,94.80942901498716,6887.490933759056,516.4909337590561,505.912436433895,527.0694310842164
3681,42997,0.0015353,97.3681,44.2207,315.78,236.3101,15.18836576,1.292e-05,0.0,3.4186e-05,1525208882.9999952,94.80941022584382,6887.490023792892,516.4900237928923,505.9156603593629,527.0643872264218
3682,42997,0.0015349,97.3681,44.4678,315.5323,236.3744,15.1883671,1.306e-05,0.0,3.4489e-05,1525214575.9999752,94.80940186124418,6887.489618691772,516.4896186917722,505.918010876042,527.0612265075024
3683,42997,0.0015313,97.3682,46.8546,313.1407,236.9524,15.18837497,1.282e-05,0.0,3.3948e-05,1525265804.999998,94.8093527348568,6887.487239479685,516.4872394796848,505.9404302698695,527.0340486894993
3684,42997,0.0015292,97.3682,48.1159,311.877,237.2736,15.18837812,1.228e-05,0.0,3.2652e-05,1525294265.9999995,94.80933307183165,6887.486287190796,516.4862871907962,505.9539431604244,527.0186312211681
3685,42997,0.0015277,97.3682,49.3587,310.6318,237.5948,15.18838198,1.208e-05,0.0,3.2153e-05,1525322727.000001,94.80930897683416,6887.485120259466,516.4851202594664,505.9631092412456,527.0071312776872
3686,42997,0.0015262,97.3683,50.1062,309.8829,237.7875,15.18838597,1.242e-05,0.0,3.2987e-05,1525339803.9999514,94.80928407035998,6887.483914027858,516.4839140278582,505.9722360782689,526.9955919774475
3687,42997,0.0015227,97.3684,51.5298,308.4569,238.1729,15.18839599,1.37e-05,0.0,3.605e-05,1525373956.9999783,94.80922152333216,6887.480884847054,516.4808848470539,505.99331770369736,526.9684519904104
3688,42997,0.0015215,97.3684,52.5551,307.4298,238.4299,15.18840182,1.428e-05,0.0,3.7412e-05,1525396725.9999945,94.8091851312372,6887.479122361151,516.479122361151,505.9998228764789,526.9584218458231
3689,42997,0.0015206,97.3684,53.2994,306.6842,238.6226,15.18840665,1.514e-05,0.0,3.9469e-05,1525413801.9999907,94.80915498137522,6887.477662189293,516.4776621892934,506.0045636561681,526.9507607224186
3690,42997,0.0015184,97.3685,54.297,305.6851,238.8795,15.18840989,1.504e-05,0.0,3.927e-05,1525436571.000047,94.80913475663382,6887.476682695561,516.4766826955611,506.0187381005562,526.934627290565
3691,42997,0.0015164,97.3685,55.2903,304.6902,239.1365,15.18841497,1.546e-05,0.0,4.0269e-05,1525459339.9999828,94.8091030462542,6887.475146946832,516.475146946832,506.0309796340016,526.9193142596623
3692,42997,0.001515,97.3685,56.558,303.4205,239.4576,15.18841829,1.51e-05,0.0,3.9417000000000006e-05,1525487799.9999895,94.80908232215933,6887.474143268991,516.4741432689907,506.0396199419383,526.9086665960431
3693,42997,0.0015127,97.3685,58.0758,301.9005,239.8431,15.18842798,1.682e-05,0.0,4.3517e-05,1525521954.000011,94.80902183531964,6887.471213861961,516.4712138619607,506.0525361567516,526.8898915671689
3694,42997,0.0015128,97.3686,58.3436,301.6322,239.9073,15.1884282,1.662e-05,0.0,4.3043e-05,1525527645.9999964,94.80902046203832,6887.471147353272,516.4711473532716,506.05178100155536,526.8905137049878
3695,42997,0.0015118,97.3686,59.3657,300.6086,240.1643,15.18843311,1.69e-05,0.0,4.3712e-05,1525550413.9999776,94.80898981290638,6887.469663000676,516.4696630006756,506.0571863641517,526.8821396372005
3696,42997,0.0015101,97.3686,60.8252,299.1471,240.5497,15.1884592,2.312e-05,0.0,5.8615e-05,1525584567.0000048,94.808826954613,6887.461775690424,516.4617756904236,506.0610196629541,526.862531717893
3697,42997,0.0015118,97.3686,59.6166,300.3573,240.2285,15.1884389,1.82e-05,0.0,4.6839e-05,1525556106.999998,94.80895367067644,6887.467912614428,516.4679126144283,506.05543862413833,526.8803866047192
3698,42997,0.0015082,97.3686,62.1174,297.8532,240.8709,15.18846056,2.18e-05,0.0,5.5446e-05,1525613028.0000062,94.80881846527308,6887.461364547236,516.4613645472355,506.07369531722543,526.8490337772455
3699,42997,0.0015081,97.3686,62.3828,297.5874,240.9351,15.18846176,2.176e-05,0.0,5.536e-05,1525618719.9999914,94.8088109746803,6887.461001773885,516.4610017738851,506.0740218371102,526.84798171066
3700,42997,0.0015078,97.3686,62.906,297.0636,241.0636,15.18846458,2.178e-05,0.0,5.5397e-05,1525630104.999997,94.8087933717919,6887.460149256699,516.460149256699,506.0752368436497,526.8450616697482
3701,42997,0.0015082,97.3686,63.4151,296.5537,241.1921,15.18846622,2.168e-05,0.0,5.5151e-05,1525641489.0000076,94.80878313465412,6887.459653466683,516.4596534666834,506.0719868173255,526.8473201160414
3702,42997,0.0015078,97.3687,64.176,295.7919,241.3848,15.18847041,2.178e-05,0.0,5.5394e-05,1525658565.999998,94.80875698002562,6887.458386784062,516.458386784062,506.0734770284689,526.8432965396551
3703,42997,0.0015063,97.3687,65.9603,294.0054,241.8345,15.18848142,2.23e-05,0.0,5.6614e-05,1525698411.0000105,94.80868825397027,6887.455058343958,516.4550583439577,506.0804847895743,526.8296318983412
3704,42997,0.0015056,97.3687,67.2426,292.7217,242.1556,15.18848822,2.222e-05,0.0,5.644e-05,1525726870.999977,94.80864580741006,6887.453002633642,516.4530026336424,506.08325339287694,526.8227518744079
3705,42997,0.0015048,97.3687,67.7304,292.2334,242.2841,15.18848974,2.188e-05,0.0,5.5604e-05,1525738255.9999824,94.8086363193606,6887.452543122134,516.4525431221336,506.0883045352439,526.8167817090234
3706,42997,0.0015034,97.3688,69.7745,290.1872,242.798,15.18849898,2.116e-05,0.0,5.3888e-05,1525783792.99998,94.80857864204827,6887.44974977751,516.4497497775101,506.09515782369454,526.8043417313256
3707,42997,0.0015027,97.3688,70.8091,289.1516,243.055,15.18850413,2.08e-05,0.0,5.3021e-05,1525806561.0000014,94.80854649509187,6887.448192882115,516.4481928821151,506.09842448267136,526.7979612815598
3708,42997,0.0015011,97.3689,71.805,288.155,243.312,15.18850662,1.988e-05,0.0,5.0812e-05,1525829329.9999774,94.80853095220232,6887.4474401310645,516.4474401310645,506.1086927786837,526.7861874834452
3709,42997,0.0015,97.369,73.0955,286.8634,243.6332,15.18851256,1.954e-05,0.0,5.0034e-05,1525857790.9999788,94.80849387400448,6887.445644412523,516.4456444125226,506.1144759459039,526.7768128791422
3710,42997,0.0014995,97.369,73.6219,286.3367,243.7616,15.18851174,1.842e-05,0.0,4.7349e-05,1525869174.9999895,94.80849899254184,6887.445892306259,516.4458923062593,506.1181671907461,526.7736174217725
3711,42997,0.001499,97.369,74.6205,285.3373,244.0186,15.1885146,1.748e-05,0.0,4.5067e-05,1525891944.0000055,94.80848114008464,6887.445027701374,516.4450277013739,506.1207476048494,526.7693077978975
3712,42997,0.0014991,97.369,74.8909,285.0667,244.0828,15.18851596,1.752e-05,0.0,4.5195e-05,1525897635.999991,94.80847265080664,6887.444616560684,516.4446165606842,506.1196483359981,526.7695847853702
3713,42997,0.0014985,97.369,75.3851,284.5721,244.2113,15.1885174,1.72e-05,0.0,4.4409e-05,1525909020.000002,94.808463662161,6887.444181235314,516.4441812353143,506.12334612973336,526.7650163408962
3714,42997,0.0014978,97.369,76.9199,283.0363,244.5968,15.18853156,1.906e-05,0.0,4.8877e-05,1525943172.9999485,94.80837527390304,6887.439900539521,516.4399005395207,506.1238930564923,526.7559080225492
3715,42997,0.0014973,97.3691,77.4419,282.514,244.7253,15.18853105,1.806e-05,0.0,4.6460000000000006e-05,1525954556.9999993,94.80837845737558,6887.440054717009,516.4400547170089,506.1274907230809,526.752618710937
3716,42997,0.0014973,97.3691,77.4419,282.514,244.7253,15.18853105,1.806e-05,0.0,4.6460000000000006e-05,1525954556.9999993,94.80837845737558,6887.440054717009,516.4400547170089,506.1274907230809,526.752618710937
3717,42997,0.0014967,97.3691,78.7193,281.2359,245.0465,15.18853725,1.776e-05,0.0,4.573e-05,1525983018.0000007,94.80833975635146,6887.438180403042,516.4381804030418,506.1297516784325,526.7466091276501
3718,42997,0.0014969,97.3691,78.9713,280.9838,245.1107,15.18853913,1.8e-05,0.0,4.632800000000001e-05,1525988709.999986,94.80832802120844,6887.4376120629295,516.4376120629295,506.1278067014328,526.7474174244262
3719,42997,0.0014967,97.3691,80.2424,279.7119,245.4319,15.18854613,1.812e-05,0.0,4.6619e-05,1526017170.9999874,94.8082843265526,6887.435495903969,516.4354959039692,506.1270711972493,526.7439206106883
3720,42997,0.0014965,97.3691,80.4982,279.4561,245.4962,15.18854723,1.8e-05,0.0,4.6322e-05,1526022863.0000129,94.8082774602532,6887.435163364853,516.435163364853,506.1281166428771,526.7422100868289
3721,42997,0.001496,97.3692,81.5156,278.4383,245.7531,15.18855958,1.994e-05,0.0,5.0972e-05,1526045630.9999945,94.80820037050545,6887.431429860244,516.431429860244,506.1278324411724,526.7350272793146
3722,42997,0.0014964,97.3692,82.2919,277.6616,245.9459,15.1885636,1.964e-05,0.0,5.0248e-05,1526062707.999985,94.80817527735144,6887.430214582912,516.4302145829115,506.12386400981,526.7365651560131
3723,42997,0.0014967,97.3692,82.8047,277.1485,246.0744,15.18856155,1.816e-05,0.0,4.6727e-05,1526074091.9999957,94.80818807360993,6887.430834313822,516.4308343138218,506.122416584104,526.7392520435387
3724,42997,0.0014968,97.3692,83.5814,276.3716,246.2671,15.18856491,1.784e-05,0.0,4.593e-05,1526091167.999992,94.80816710023198,6887.429818559816,516.4298185598163,506.1207136073963,526.7389235122364
3725,42997,0.0014975,97.3693,85.3904,274.562,246.7168,15.18857887,1.866e-05,0.0,4.7907e-05,1526131013.0000443,94.80807996093976,6887.425598347782,516.4255983477824,506.1116785142567,526.7395181813081
3726,42997,0.0014978,97.3693,86.6721,273.28,247.038,15.18858412,1.774e-05,0.0,4.5693e-05,1526159474.0000055,94.80804719011556,6887.424011235329,516.4240112353291,506.1080275513005,526.7399949193577
3727,42997,0.0014979,97.3693,86.9229,273.0292,247.1023,15.18858469,1.744e-05,0.0,4.4986e-05,1526165165.9999907,94.80804363214172,6887.423838920319,516.4238389203192,506.107166752,526.7405110886375
3728,42997,0.001499,97.3694,88.7242,271.2275,247.552,15.18859476,1.728e-05,0.0,4.4599e-05,1526205011.0000029,94.80798077464804,6887.420794690232,516.4207946902316,506.0965509189909,526.7450384614713
3729,42997,0.0015019,97.3681,240.5359,269.7253,248.0273,15.18859872,1.706e-05,0.0,4.4055e-05,1526247232.0000024,94.80795605613314,6887.419597555985,516.4195975559851,506.0753820624159,526.7638130495552
3730,42997,0.0014995,97.3695,90.5133,269.4384,248.0017,15.18860526,1.706e-05,0.0,4.4055e-05,1526244854.9999804,94.80791523315948,6887.417620471778,516.4176204717778,506.0899377498809,526.7453031936748
3731,42997,0.0015,97.3696,92.5612,267.3906,248.5157,15.18861558,1.662e-05,0.0,4.3020000000000005e-05,1526290392.0000582,94.80785081532755,6887.414500672059,516.4145006720591,506.083378921051,526.7456224230673
3732,42997,0.0015001,97.3697,94.352,265.6001,248.9654,15.18862298,1.584e-05,0.0,4.1138000000000005e-05,1526330236.99999,94.80780462430045,6887.412263608545,516.4122636085449,506.0804564719056,526.7440707451833
3733,42997,0.0015004,97.3697,95.3751,264.5772,249.2224,15.18862719,1.552e-05,0.0,4.0368e-05,1526353005.000052,94.80777834537132,6887.410990901601,516.4109909016006,506.0771194508525,526.7448623523496
3734,42997,0.0015007,97.3697,96.1478,263.8047,249.4152,15.18863185,1.586e-05,0.0,4.1174e-05,1526370082.0000024,94.80774925754751,6887.409582157782,516.4095821577821,506.073646597838,526.7455177177262
3735,42997,0.001501,97.3699,98.2056,261.7477,249.9292,15.18863927,1.504e-05,0.0,3.9222000000000005e-05,1526415618.0000453,94.80770294177908,6887.407339052158,516.407339052158,506.0693406362407,526.7453374680754
3736,42997,0.0015022,97.3699,99.7279,260.2259,250.3147,15.18864922,1.618e-05,0.0,4.1975e-05,1526449771.0000322,94.80764083377784,6887.404331116889,516.4043311168889,506.0580723306848,526.750589903093
3737,42997,0.0015022,97.3699,99.9881,259.9658,250.379,15.18865021,1.61e-05,0.0,4.1774e-05,1526455462.999977,94.8076346541922,6887.404031835066,516.4040318350662,506.0577734984436,526.7502901716889
3738,42997,0.0015024,97.3699,100.2569,259.6971,250.4432,15.18865131,1.606e-05,0.0,4.1672e-05,1526461155.0000026,94.80762778798692,6887.403699299747,516.4036992997471,506.0560639819186,526.7513346175747
3739,42997,0.0015022,97.3699,100.7766,259.1778,250.5717,15.18865374,1.618e-05,0.0,4.1952e-05,1526472539.0000134,94.80761261991876,6887.402964699139,516.4029646991394,506.0567079655684,526.7492214327103
3740,42997,0.0015037,97.37,102.3106,257.6446,250.9572,15.18866027,1.594e-05,0.0,4.1363e-05,1526506692.0000002,94.8075718596608,6887.400990649911,516.4009906499114,506.0444057802715,526.7575755195512
3741,42997,0.0015048,97.37,103.5682,256.3876,251.2785,15.18866717,1.644e-05,0.0,4.2556e-05,1526535152.0000072,94.80752878990106,6887.39890474951,516.3989047495097,506.03474687764265,526.7630626213768
3742,42997,0.0015056,97.37,104.0869,255.8692,251.407,15.1886694,1.634e-05,0.0,4.2328e-05,1526546537.0000124,94.80751487026244,6887.398230611023,516.3982306110229,506.0285638350151,526.7678973870306
3743,42997,0.0015069,97.3701,105.6257,254.3315,251.7925,15.18867422,1.544e-05,0.0,4.0167e-05,1526580689.0000043,94.8074847838826,6887.396773505077,516.3967735050774,506.01815530708245,526.7753917030732
3744,42997,0.0015061,97.3701,104.8777,255.079,251.5997,15.18867053,1.552e-05,0.0,4.0354e-05,1526563612.9999683,94.80750781681483,6887.397889007279,516.3978890072785,506.0247790466447,526.7709989679124
3745,42997,0.0015074,97.3701,106.1394,253.8182,251.9211,15.18867884,1.614e-05,0.0,4.1845e-05,1526592072.9999752,94.8074559459182,6887.395376860686,516.3953768606862,506.0133170696063,526.7774366517651
3746,42997,0.0015094,97.3701,107.4008,252.5577,252.2423,15.18868286,1.56e-05,0.0,4.0549e-05,1526620533.9999766,94.80743085315828,6887.394161599257,516.3941615992571,505.9983288517397,526.7899943467746
3747,42997,0.0015112,97.3702,108.6873,251.2722,252.5636,15.18868912,1.558e-05,0.0,4.0535e-05,1526648994.0000236,94.80739177838936,6887.392269178299,516.3922691782991,505.9840419811162,526.8004963754811
3748,42997,0.0015112,97.3702,108.6873,251.2722,252.5636,15.18868912,1.558e-05,0.0,4.0535e-05,1526648994.0000236,94.80739177838936,6887.392269178299,516.3922691782991,505.9840419811162,526.8004963754811
3749,42997,0.0015129,97.3702,109.9574,250.0032,252.8849,15.18869629,1.584e-05,0.0,4.1128e-05,1526677455.000025,94.807347023462,6887.390101662602,516.3901016626023,505.9701691777964,526.8100341474083
3750,42997,0.0015148,97.3703,111.2111,248.7506,253.2061,15.18869865,1.466e-05,0.0,3.8325e-05,1526705914.9999917,94.80733229242124,6887.389388226846,516.3893882268458,505.9563707815596,526.8224056721319
3751,42997,0.0015159,97.3704,112.4759,247.4872,253.5274,15.18870188,1.376e-05,0.0,3.6162e-05,1526734374.9999986,94.80731213087712,6887.388411787529,516.3884117875286,505.9478196941,526.8290038809573
3752,42997,0.0015172,97.3704,113.7558,246.2087,253.8487,15.18870735,1.35e-05,0.0,3.555e-05,1526762836.0,94.80727798735288,6887.3867581898485,516.3867581898485,505.9372150003228,526.8363013793751
